ID,Name,Description,Icon,Level{Item}
36072,Peach Tart,"A round pastry filled with sweet peaches and fragrant spices.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3% <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
(Duration can be extended to 60m by consuming multiple servings)",24095,580
36073,Sykon Cookie,"A delicious treat covered in sykon jam and accented with a dash of cinnamon.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3% <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
(Duration can be extended to 60m by consuming multiple servings)",24094,580
36074,Thavnairian Chai,"This milky Near Eastern tea is infused with cinnamon of peerless quality for a flavorsome kick.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3% <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
(Duration can be extended to 60m by consuming multiple servings)",24410,580
36075,Scallop Salad,"A lush salad topped with exquisite scallops and lightly dressed with perilla oil. 

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3% <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
(Duration can be extended to 60m by consuming multiple servings)",24207,580
36076,Scallop Curry,"Premium scallops are simmered with a rich blend of spices to create this savory dish.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3% <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
(Duration can be extended to 60m by consuming multiple servings)",24041,580
36077,Dark Rye Flour,A fine flour made from dark rye.,25356,520
36078,Northern Sea Salt,A mineral-rich condiment made from Sharlayan rock salt.,25104,520
36079,Perilla Oil,A cooking oil made from Thavnairian perilla leaves.,25451,525
36080,Palm Sugar,A sweetener made from boiling down palm syrup.,25103,530
36081,Garlean Cheese,"A fresh cheese known for both its rich yet refreshingly tangy flavor, as well as for the strict measures enacted to ensure its quality.",24458,533
36082,Coconut Milk,"A liquid made from boiling the fruit's flesh and juice, then straining.",25947,536
36083,Dark Rye,A superlative grain cultivated over time to withstand disease and produce greater harvests.,25359,520
36084,Sharlayan Rock Salt,A bluish grey salt extracted from the islands of the northern seas.,22688,520
36085,Thavnairian Perilla Leaf,"An annual herb, grown on the island of Thavnair and known for its superb medicinal properties.",25036,525
36086,Palm Syrup,A sweet sap extracted from the same trees that produce coconuts.,22642,525
36087,Coconut,"In the southern seas, Lalafells will launch their brave comrades from catapults in order to fetch these palm seedlings from tall trees.",25323,525
36088,Iceberg Lettuce,"A leafy, moisture-rich vegetable cultivated in Labyrinthos.",25219,520
36089,Giant Popoto,An alarmingly overgrown popoto suitable for raising hearty Lalafells. (Any Lalafells reading this may rest assured that this does not qualify as cannibalism.),25221,539
36090,Carrot of Happiness,A nutrient-rich vegetable beloved by Loporrits. Just one nibble is enough to inspire feelings of euphoria.,25207,533
36091,Cucumber,Garleans will often pickle this vine-grown fruit and then drink the juice as a hangover cure.,25212,533
36092,Eblan Lentils,Legumes that grow well in cold climates.,25355,533
36093,Beet,A Garlean root vegetable that boasts a deep red color from its stem to its bulb.,25231,533
36094,Sideritis Leaves,The tea produced from this plant is somewhat bitter but possesses incredible medicinal properties.,25020,539
36095,Elder Nutmeg Seeds,An ancient spice that emits a sweet aroma. Used in cooking as well as in medicine.,25021,539
36096,Sykon,A fruit known as a symbol of vitality and the lushness of nature.,25318,539
36097,Alien Onion,A bizarre bulb that isn't actually an onion but looks vaguely reminiscent of one...,25203,545
36098,Thavnairian Paprika,A brightly colored pepper produced on the island of Thavnair.,25018,525
36099,Butterbeef,This marbled meat is so tender that it practically melts in one's mouth.,25152,580
36100,Giant Pumpkin,This gourd has been selectively cultivated and grown to a massive size─though many a La Noscean field hand would tell you they've seen bigger.,25210,580
36101,White Peach,A plump white peach highly sought after for its sweet aroma and rich flavor.,25324,580
36102,Subtle Cinnamon Sticks,Finely stripped sticks of cinnamon with a complex flavor detectable to well-developed palates.,25019,580
36103,Glass Scallop,"This mollusk is known for its beautiful, shining shell and delicate flavor.",22253,580
36104,Grade 5 Tincture of Strength,"This diluted brew temporarily increases strength for twice the duration of similar potions.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30s",20710,560
36105,Grade 5 Tincture of Dexterity,"This diluted brew temporarily increases dexterity for twice the duration of similar potions.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30s",20709,560
36106,Grade 5 Tincture of Vitality,"This diluted brew temporarily increases vitality for twice the duration of similar potions.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30s",20707,560
36107,Grade 5 Tincture of Intelligence,"This diluted brew temporarily increases intelligence for twice the duration of similar potions.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30s",20706,560
36108,Grade 5 Tincture of Mind,"This diluted brew temporarily increases mind for twice the duration of similar potions.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30s",20708,560
36109,Grade 6 Tincture of Strength,"This diluted brew temporarily increases strength for twice the duration of similar potions.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30s",20710,580
36110,Grade 6 Tincture of Dexterity,"This diluted brew temporarily increases dexterity for twice the duration of similar potions.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30s",20709,580
36111,Grade 6 Tincture of Vitality,"This diluted brew temporarily increases vitality for twice the duration of similar potions.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30s",20707,580
36112,Grade 6 Tincture of Intelligence,"This diluted brew temporarily increases intelligence for twice the duration of similar potions.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30s",20706,580
36113,Grade 6 Tincture of Mind,"This diluted brew temporarily increases mind for twice the duration of similar potions.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30s",20708,580
36114,Competent Craftsman's Draught,"This concoction is believed to improve crafting efficiency.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15m",20716,527
36115,Commanding Craftsman's Draught,"This concoction is believed to improve crafting efficiency.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15m",20713,540
36116,Cunning Craftsman's Draught,"This concoction is believed to improve crafting efficiency.

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15m",20712,554
36117,Magicked Prism (Spriggan),This peculiar contraption creates illusions by weaving together myriad shades of light. Lovingly crafted by the children of Menphina's Arms.,22632,1
36118,Spotted Attire Coffer,"A banded chest containing a spotted fedora and spencer.

Required level: 1. IL: 1. ",26509,1
36119,Coeurl Beach Womenswear Coffer,"A banded chest containing a flashy set of spotted swimwear.

Fits: All ♀
Required level: 1. IL: 1. ",26509,1
36120,Coeurl Beach Menswear Coffer,"A banded chest containing a flashy set of spotted swimwear.

Fits: All ♂
Required level: 1. IL: 1. ",26509,1
36121,Blitzring,,54483,300
36122,Paladin's Mighty Levin Arms,"A set of arms containing a mighty Thunderstrike and mighty Thunderhead.

Required level: 50. IL: 110.",26634,1
36123,Paladin's Endless Expanse Arms,"A set of arms containing an endless Expanse Sword and an endless Expanse Shield.

Required level: 60. IL: 180.",26634,1
36124,Paladin's Dead Hive Arms,"A set of arms containing a dead Hive Shamshir and a dead Hive Scutum.

Required level: 60. IL: 180.",26634,1
36125,Paladin's Fiend Arms,"A set of arms containing a Blade of the Fiend and a Shield of the Fiend.

Required level: 60. IL: 180.",26634,1
36126,Paladin's Horde Arms,"A set of arms containing a seeing Horde blade and a seeing Horde shield.

Required level: 60. IL: 180.",26634,1
36127,Paladin's Goddess Arms,"A set of arms containing a Blade of the Goddess and a Shield of the Goddess.

Required level: 60. IL: 180.",26634,1
36128,Paladin's Demon Arms,"A set of arms containing a Blade of the Demon and a Shield of the Demon.

Required level: 60. IL: 180.",26634,1
36129,Shinryu's Ephemeral Paladin Arms,"A set of arms containing Shinryu's ephemeral longsword and Shinryu's ephemeral shield.

Required level: 70. IL: 290.",26634,1
36130,Byakko's Enspirited Paladin Arms,"A set of arms containing Byakko's enspirited stone sword and Byakko's enspirited shield.

Required level: 70. IL: 290.",26634,1
36131,Tsukuyomi's Moonlit Paladin Arms,"A set of arms containing Tsukuyomi's moonlit longsword and Tsukuyomi's moonlit shield.

Required level: 70. IL: 290.",26634,1
36132,Suzaku's Flame-kissed Paladin Arms,"A set of arms containing Suzaku's flame-kissed longsword and Suzaku's flame-kissed shield.

Required level: 70. IL: 290.",26634,1
36133,Seiryu's Sanctified Paladin Arms,"A set of arms containing Seiryu's sanctified longsword and Seiryu's sanctified shield.

Required level: 70. IL: 290.",26634,1
36134,Paladin's Augmented Hades Arms,"A set of arms containing an augmented Misos and an augmented Eulabeia.

Required level: 80. IL: 430.",26634,1
36135,Inferno Weapon Coffer (IL 60),"A chest containing a weapon of the Inferno.

Required level: 50. IL: 60. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36136,Vortex Weapon Coffer (IL 70),"A chest containing a weapon of the Vortex.

Required level: 50. IL: 70. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36137,Crag Weapon Coffer (IL 80),"A chest containing a weapon of the Crag.

Required level: 50. IL: 80. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36138,Mogpon Coffer (IL 75),"A chest containing a weapon that reminds one of a moogle.

Required level: 50. IL: 75. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36139,Tidal Weapon Coffer (IL 95),"A chest containing a Tidal weapon.

Required level: 50. IL: 95. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36140,Levin Weapon Coffer (IL 100),"A chest containing a Levin weapon.

Required level: 50. IL: 100. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36141,Ice Weapon Coffer (IL 110),"A chest containing an Ice weapon.

Required level: 50. IL: 110. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36142,Expanse Weapon Coffer (IL 175),"A chest containing an Expanse weapon.

Required level: 60. IL: 175. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36143,Hive Weapon Coffer (IL 190),"A chest containing a Hive weapon.

Required level: 60. IL: 190. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36144,Horde Weapon Coffer (IL 235),"A chest containing a Horde weapon.

Required level: 60. IL: 235. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36145,Sephirotic Weapon Coffer (IL 220),"A chest containing a Sephirotic weapon.

Required level: 60. IL: 220. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36146,Sophic Weapon Coffer (IL 255),"A chest containing a Sophic weapon.

Required level: 60. IL: 255. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36147,Zurvanite Weapon Coffer (IL 265),"A chest containing a Zurvanite weapon.

Required level: 60. IL: 265. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36148,Susano Weapon Coffer (IL 320),"A chest containing a weapon of Susano.

Required level: 70. IL: 320. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36149,Shinryu Weapon Coffer (IL 335),"A chest containing a weapon of Shinryu.

Required level: 70. IL: 335. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36150,Byakko Weapon Coffer (IL 355),"A chest containing a weapon of Byakko.

Required level: 70. IL: 355. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36151,Tsukuyomi Weapon Coffer (IL 365),"A chest containing a weapon of Tsukuyomi.

Required level: 70. IL: 365. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36152,Suzaku Weapon Coffer (IL 385),"A chest containing a weapon of Suzaku.

Required level: 70. IL: 385. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36153,Seiryu Weapon Coffer (IL 395),"A chest containing a weapon of Seiryu.

Required level: 70. IL: 395. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36154,Titania Weapon Coffer (IL 450),"A chest containing a weapon of Titania.

Required level: 80. IL: 450. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36155,Hades Weapon Coffer (IL 465),"A chest containing a weapon of Hades.

Required level: 80. IL: 465. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36156,Ruby Weapon Coffer (IL 485),"A chest containing a Ruby weapon.

Required level: 80. IL: 485. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36157,Light Weapon Coffer (IL 495),"A chest containing a weapon of the Warrior of Light.

Required level: 80. IL: 495. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36158,Emerald Weapon Coffer (IL 515),"A chest containing an Emerald weapon.

Required level: 80. IL: 515. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36159,Diamond Zeta Weapon Coffer (IL 525),"A chest containing a Diamond Zeta weapon.

Required level: 80. IL: 525. Weapon type determined by current job or class at time of opening. Cannot be opened in instanced areas such as dungeons, PvP areas, or raids.",26557,1
36160,Sophist's Podea,,46052,1
36161,Sophist's Hupodema,,49382,1
36162,High Durium Sand,Sand consisting of tiny grains of high durium.,21242,515
36163,High Durium Ore,Ore rich in high durium.,21221,525
36164,Bismuth Ore,Ore rich in bismuth.,21217,533
36165,Manganese Ore,Ore rich in manganese.,21203,539
36166,Chondrite,A stony meteorite.,21243,545
36167,Lunar Adamantite Ore,Ore rich in lunar adamantite.,21224,580
36168,High Durium Nugget,A small nugget of high durium.,20836,515
36169,High Durium Ingot,An ingot of high durium.,20835,525
36170,Bismuth Ingot,An ingot of bismuth.,21020,533
36171,Manganese Ingot,An ingot of manganese.,20801,539
36172,Chondrite Ingot,An ingot of chondrite.,20830,545
36173,Lunar Adamantite Ingot,An ingot of smelted lunar adamantite.,20832,580
36174,Raw Ametrine,"An uncut, unpolished stone containing what appears to be ametrine.",21475,515
36175,Pewter Ore,Ore rich in pewter.,21211,525
36176,Phrygian Gold Ore,Ore rich in Phrygian gold.,21206,533
36177,Raw Blue Zircon,"An uncut, unpolished stone containing what appears to be blue zircon.",21472,539
36178,Raw Star Quartz,"An uncut, unpolished stone containing what appears to be star quartz.",21477,545
36179,Rhodium Sand,Sand consisting of tiny grains of rhodium.,21244,580
36180,Chloroschist,A crystalline schist formed in low temperatures and under little pressure.,21252,520
36181,Annite,A decent-sized chunk of rock made up of what appears to be thousands of thin sheets of dark grey crystal compacted together into a single mass.,21226,539
36182,Ametrine,A mix of amethyst and citrine.,21333,515
36183,Pewter Ingot,An ingot of pewter.,20810,525
36184,Phrygian Gold Ingot,An ingot of Phrygian gold.,20813,533
36185,Blue Zircon,A blue jewel.,21289,539
36186,Star Quartz,Almost appears to contain a star within when held up to the light.,21334,545
36187,Rhodium Ingot,An ingot of smelted rhodium. Shiny.,20815,580
36188,Chloroschist Whetstone,A green piece of schist used to sharpen metal or stone blades.,21485,520
36189,Annite Whetstone,A piece of carved annite used to sharpen metal or stone blades.,21470,539
36190,Horse Chestnut Log,A rough-cut log of horse chestnut timber.,22401,515
36191,Palm Log,A rough-cut log of palm timber.,22410,525
36192,Red Pine Log,A rough-cut log of red pine timber.,22403,533
36193,Ironwood Log,A rough-cut log of ironwood timber.,22411,539
36194,Integral Log,A rough-cut log of an unknown composite wood.,22413,545
36195,Mempisang Log,A rough-cut log of mempisang timber.,22405,580
36196,Horse Chestnut Lumber,Processed horse chestnut lumber.,22455,515
36197,Palm Lumber,Processed palm lumber.,22462,525
36198,Red Pine Lumber,Processed red pine lumber.,22453,533
36199,Ironwood Lumber,Processed ironwood lumber.,22464,539
36200,Integral Lumber,Processed lumber of an unknown composite wood.,22465,545
36201,Mempisang Lumber,Processed mempisang lumber.,22457,580
36202,Dark Hemp,"Native to the islands of the north seas, the fibrous stem of this plant can be used to weave cloth.",21673,515
36203,Almasty Fur,A softer fur you have never known.,21655,525
36204,Snow Flax,Sourced from the northern reaches of Ilsabard.,21651,533
36205,Scarlet Moko Grass,An ancient species of moko grass which can be used to weave cloth.,21681,539
36206,AR-Caean Cotton Boll,"A rare variety of cotton which has been beloved as long as you can remember...which is not very long, given that your mind goes blank each time you attempt to recall its origins.",25032,545
36207,Golden Cocoon,These shining cocoons are woven only by Thavnairian silkworms.,21682,580
36208,Dark Hempen Cloth,A sturdy fabric woven from dark hemp.,21609,515
36209,Almasty Serge,Warm fabric woven with the fur of an almasty.,21607,525
36210,Snow Linen,A bolt of snow-white fabric.,21608,533
36211,Scarlet Moko Cloth,A fabric woven from scarlet moko grass.,21680,539
36212,AR-Caean Velvet,A rare fabric that delights mankind for unknown and possibly sinister reasons.,21620,545
36213,Golden Silk,A sleek and shining fabric woven from golden cocoons.,21623,580
36214,Potent Spice,"Not for the weak of heart or palate, this powdered mixture of natural spices gives any dish a flavorsome kick.",25024,580
36215,Stonehard Water,"Water so replete with minerals that drinking it unboiled is inadvisable, regardless of how appealing that may seem.",22678,580
36216,Rime Dolomite,This sample displays the particular dolomitization characteristic of the frozen wilds of Ilsabard.,21225,580
36217,Double-edged Herb,"Incredibly potent, but also incredibly hard to find without getting lost in the woods and meeting an untimely end.",25201,580
36218,Alchemical Charcoal,A hot-burning fuel created by destructively distilling raw coal in the forges of the Great Work.,21462,580
36219,Alchemical Abrasive,"This all-in-one abrasive, created by alchemists of the Great Work, can be used to both sand metals and polish them to a lustrous sheen─and with only minor risk of fire.",21241,580
36220,Thavnairian Horsetail,"A robust grass grown on Thavnair, often used as an abrasive.",26592,580
36221,Thavnairian Thread,Beautiful thread of the sort Ruveydah Fibers prides itself on.,21669,580
36222,Amynodon Hide,The hide of an ancient creature that is envisioned as an amalgam of those less-primitive creatures that most people fear being trampled by.,21811,580
36223,Moonlight Aethersand,"The coarse-grained, elementally aspected remnants of aetherially reduced matter. ",21233,560
36224,Endstone Aethersand,"The coarse-grained, elementally aspected remnants of highly concentrated aetherially reduced mineral matter.",21234,560
36225,Endwood Aethersand,"The coarse-grained, elementally aspected remnants of highly concentrated aetherially reduced mineral matter.",21236,560
36226,Endtide Aethersand,"The coarse-grained, elementally aspected remnants of highly concentrated aetherially reduced mineral matter.",21229,560
36227,Grade 5 Strength Alkahest,"When applied to items such as battle gear, this experimental alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to strength, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",22683,548
36228,Grade 5 Dexterity Alkahest,"When applied to items such as battle gear, this experimental alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to dexterity, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",22682,548
36229,Grade 5 Vitality Alkahest,"When applied to items such as battle gear, this experimental alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to vitality, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",22680,548
36230,Grade 5 Intelligence Alkahest,"When applied to items such as battle gear, this experimental alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to intelligence, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",22679,548
36231,Grade 5 Mind Alkahest,"When applied to items such as battle gear, this experimental alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to mind, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",22681,548
36232,Grade 6 Strength Alkahest,"When applied to items such as battle gear, this experimental alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to strength, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",22683,580
36233,Grade 6 Dexterity Alkahest,"When applied to items such as battle gear, this experimental alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to dexterity, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",22682,580
36234,Grade 6 Vitality Alkahest,"When applied to items such as battle gear, this experimental alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to vitality, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",22680,580
36235,Grade 6 Intelligence Alkahest,"When applied to items such as battle gear, this experimental alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to intelligence, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",22679,580
36236,Grade 6 Mind Alkahest,"When applied to items such as battle gear, this experimental alchemical liquid will dissolve away minute amounts of aether aspected to elements detrimental to mind, and by doing so, better attune the item and its wearer to the remaining beneficial elements.",22681,580
36237,Enchanted High Durium Ink,Ink containing high durium sand to improve its aetherial conduction.,25923,520
36238,Enchanted Manganese Ink,Ink containing powdered manganese sand to improve its aetherial conduction.,25924,542
36239,Moon Gel,A strong adhesive created by mixing together some mystery ingredients.,22695,536
36240,Sungold Firesand,A higher concentration of saltpeter makes this flammable powder slightly more explosive than normal firesand.,22657,536
36241,Eblan Alumen,An alumen sourced from the Eblan Rime.,22616,533
36242,Gaja Hide,The resilient hide of a gaja.,21818,515
36243,Luncheon Toad Skin,The slimy hide of a luncheon toad.,21828,525
36244,Saiga Hide,The heavy hide of a saiga.,21812,533
36245,Kumbhira Skin,The shiny hide of a kumbhira.,21821,539
36246,Ophiotauros Hide,The resilient hide of an ophiotauros.,21820,545
36247,Gaja Leather,A large piece of cured gaja hide.,22008,515
36248,Luncheon Toad Leather,A large piece of cured luncheon toad hide.,21831,525
36249,Saiga Leather,A large piece of cured saiga hide.,22014,533
36250,Kumbhira Leather,A large piece of cured kumbhira hide.,22023,539
36251,Ophiotauros Leather,A large piece of cured ophiotauros hide.,22008,545
36252,Amynodon Leather,A large piece of cured amynodon hide.,22009,580
36253,Hamsa Tenderloin,Tender breast meat that is hopefully not poisonous.,25151,515
36254,Yakow Chuck,"A bit on the sinewy side, but highly nutritious.",25159,520
36255,Ovibos Milk,Possesses a unique taste one might not normally associate with milk.,24453,525
36256,Egg of Elpis,"Birthed by a bird of Elpis, the hope within this egg seems unwilling to come out...",25251,539
36257,Mousse Flesh,Apparently edible...?,25156,533
36258,Lunatender Blossom,A lovely flower found blooming on a lunatender's crown.,22694,530
36259,Dynamite Ash,All that remains after dynamite explodes.,21001,533
36260,Petalouda Scales,Scales from the wings of a petalouda.,22210,539
36261,Berkanan Sap,A highly sticky substance obtained from a berkanan.,22675,545
36262,Dynamis Crystal,A golden crystal rich in dynamis.,20047,548
36263,Ambrosial Water,Such fresh rainwater can only be collected on the highest of high isles in the sky.,22693,539
36264,Amra,"The signature fruit of Thavnair, the amra is often spotted clutched in the tail of a vajralangula.",25325,515
36265,Troll Card,A common (★) card used in the game Triple Triad.,27662,1
36266,Pisaca Card,A common (★) card used in the game Triple Triad.,27662,1
36267,Ea Card,A common (★) card used in the game Triple Triad.,27662,1
36268,Arkasodara Card,An uncommon (★★) card used in the game Triple Triad.,27663,1
36269,Loporrit Card,An uncommon (★★) card used in the game Triple Triad.,27663,1
36270,Argos Card,An uncommon (★★) card used in the game Triple Triad.,27663,1
36271,Hermes Card,A rare (★★★) card used in the game Triple Triad.,27664,1
36272,Amon the Undying Card,A rare (★★★) card used in the game Triple Triad.,27664,1
36273,Erichthonios Card,A rare (★★★) card used in the game Triple Triad.,27664,1
36274,Magus Sisters Card,A rare (★★★) card used in the game Triple Triad.,27664,1
36275,Meteion Card,A rare (★★★) card used in the game Triple Triad.,27664,1
36276,Fourchenault Leveilleur Card,A rare (★★★) card used in the game Triple Triad.,27664,1
36277,Anima Card,An epic (★★★★) card used in the game Triple Triad.,27665,1
36278,Quintus van Cinna Card,An epic (★★★★) card used in the game Triple Triad.,27665,1
36279,Endwalker Alphinaud & Alisaie Card,An epic (★★★★) card used in the game Triple Triad.,27665,1
36280,Hythlodaeus Card,An epic (★★★★) card used in the game Triple Triad.,27665,1
36281,Vrtra Card,An epic (★★★★) card used in the game Triple Triad.,27665,1
36282,Zodiark Card,A legendary (★★★★★) card used in the game Triple Triad.,27666,1
36283,Hydaelyn Card,A legendary (★★★★★) card used in the game Triple Triad.,27666,1
36284,Zenos Galvus Card,A legendary (★★★★★) card used in the game Triple Triad.,27666,1
36285,Lunar Quartz,A grey rock tinged with a ghostly green hue.,21459,534
36286,Ghostly Umbral Rock,A rock with an elemental aspect leaning unnaturally towards umbral.,21472,560
36287,Ewer Clay,Clay said to have been used to craft Thaliak's very own ewer.,21465,534
36288,Palm Chippings,Bark from a Thavnairian palm tree.,22418,560
36289,,,0,0
36290,,,0,0
36291,Rarefied High Durium Ore,"Donning equipment crafted from this elegant emerald alloy is sure to turn onlookers green with envy...right?

※For collectable submissions only.",21221,495
36292,Rarefied Chloroschist,"Some say peering into the murky depths of this stone will reveal secret truths of existence─for instance, that staring at a rock for extended periods causes significant ocular discomfort.

※For collectable submissions only.",21252,560
36293,Rarefied Raw Ametrine,"This multicolored beauty was born from the fusion of amethyst and citrine.

※For collectable submissions only.",21475,495
36294,Rarefied Bismuth Ore,"This mineral may look like a shiny rock, but when oxidized, it becomes a <Emphasis>very</Emphasis> shiny rock.

※For collectable submissions only.",21217,510
36295,Rarefied Sharlayan Rock Salt,"“Everyone talks so much about how salt <Emphasis>tastes</Emphasis> and not enough about how it <Emphasis>looks</Emphasis>.”

※For collectable submissions only.",22688,527
36296,Rarefied Phrygian Gold Ore,"Not everything that glitters is gold─sometimes it is much more valuable.

※For collectable submissions only.",21206,540
36297,Rarefied Blue Zircon,"The brilliance of this sample's blue hue remains nigh unparalleled in the natural world─particularly now that it has been removed from it.

※For collectable submissions only.",21472,554
